retriever,dataset,system,metric,mean,std,min,max,n_seeds,seeds,seed_13,seed_21,seed_42,seed_87,seed_100
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,mrr@10,0.991575,0.000499,0.990684,0.991823,5,13 21 42 87 100,0.990684,0.991779,0.991806,0.991823,0.991785
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,recall@5,0.874495,0.002682,0.870021,0.876771,5,13 21 42 87 100,0.870021,0.875521,0.874121,0.876038,0.876771
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,recall@10,0.929327,0.004603,0.923407,0.934040,5,13 21 42 87 100,0.923407,0.931707,0.925490,0.931990,0.934040
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,recall@20,0.968765,0.003828,0.962695,0.972181,5,13 21 42 87 100,0.962695,0.970855,0.967379,0.972181,0.970714
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,hit@5,0.996200,0.000837,0.995000,0.997000,5,13 21 42 87 100,0.995000,0.996000,0.997000,0.997000,0.996000
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,hit@10,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,hit@20,0.999600,0.000548,0.999000,1.000000,5,13 21 42 87 100,1.000000,1.000000,0.999000,0.999000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,hit@50,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,ndcg@100,0.942004,0.001450,0.939911,0.943311,5,13 21 42 87 100,0.939911,0.942859,0.941077,0.943311,0.942862
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,ndcg@50,0.940413,0.001254,0.938496,0.941469,5,13 21 42 87 100,0.938496,0.941103,0.939788,0.941469,0.941208
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,gardian,recall@50,0.993663,0.000936,0.992567,0.994833,5,13 21 42 87 100,0.994417,0.993133,0.994833,0.992567,0.993367
hybrid_spladepp_medcpt,pubmedqa_labeled,global_alpha,alpha_sparse,0.390000,0.000000,0.390000,0.390000,5,13 21 42 87 100,0.390000,0.390000,0.390000,0.390000,0.390000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,ndcg@5,0.892915,0.000000,0.892915,0.892915,5,13 21 42 87 100,0.892915,0.892915,0.892915,0.892915,0.892915
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,ndcg@10,0.913684,0.000000,0.913684,0.913684,5,13 21 42 87 100,0.913684,0.913684,0.913684,0.913684,0.913684
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,ndcg@20,0.929937,0.000000,0.929937,0.929937,5,13 21 42 87 100,0.929937,0.929937,0.929937,0.929937,0.929937
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,mrr,0.991618,0.000000,0.991618,0.991618,5,13 21 42 87 100,0.991618,0.991618,0.991618,0.991618,0.991618
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,mrr@10,0.991618,0.000000,0.991618,0.991618,5,13 21 42 87 100,0.991618,0.991618,0.991618,0.991618,0.991618
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,recall@5,0.872955,0.000000,0.872955,0.872955,5,13 21 42 87 100,0.872955,0.872955,0.872955,0.872955,0.872955
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,recall@10,0.919707,0.000000,0.919707,0.919707,5,13 21 42 87 100,0.919707,0.919707,0.919707,0.919707,0.919707
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,recall@20,0.963436,0.000000,0.963436,0.963436,5,13 21 42 87 100,0.963436,0.963436,0.963436,0.963436,0.963436
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,hit@5,0.998000,0.000000,0.998000,0.998000,5,13 21 42 87 100,0.998000,0.998000,0.998000,0.998000,0.998000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,hit@10,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,hit@20,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,hit@50,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,ndcg@100,0.940621,0.000000,0.940621,0.940621,5,13 21 42 87 100,0.940621,0.940621,0.940621,0.940621,0.940621
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,ndcg@50,0.938670,0.000000,0.938670,0.938670,5,13 21 42 87 100,0.938670,0.938670,0.938670,0.938670,0.938670
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,hybrid,recall@50,0.992067,0.000000,0.992067,0.992067,5,13 21 42 87 100,0.992067,0.992067,0.992067,0.992067,0.992067
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,ndcg@10,0.948535,0.000000,0.948535,0.948535,5,13 21 42 87 100,0.948535,0.948535,0.948535,0.948535,0.948535
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,best_alpha_mean,0.056090,0.000000,0.056090,0.056090,5,13 21 42 87 100,0.056090,0.056090,0.056090,0.056090,0.056090
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,best_alpha_std,0.150501,0.000000,0.150501,0.150501,5,13 21 42 87 100,0.150501,0.150501,0.150501,0.150501,0.150501
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,invariant_fraction,0.364000,0.000000,0.364000,0.364000,5,13 21 42 87 100,0.364000,0.364000,0.364000,0.364000,0.364000
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,ndcg@10_gold_in_pool,0.948535,0.000000,0.948535,0.948535,5,13 21 42 87 100,0.948535,0.948535,0.948535,0.948535,0.948535
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_alpha,tie_fraction,0.612089,0.000000,0.612089,0.612089,5,13 21 42 87 100,0.612089,0.612089,0.612089,0.612089,0.612089
hybrid_spladepp_medcpt,pubmedqa_labeled,oracle_rerank,ndcg@10,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,pool,recall,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,ndcg@5,0.877380,0.000000,0.877380,0.877380,5,13 21 42 87 100,0.877380,0.877380,0.877380,0.877380,0.877380
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,ndcg@10,0.903503,0.000000,0.903503,0.903503,5,13 21 42 87 100,0.903503,0.903503,0.903503,0.903503,0.903503
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,ndcg@20,0.921580,0.000000,0.921580,0.921580,5,13 21 42 87 100,0.921580,0.921580,0.921580,0.921580,0.921580
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,mrr,0.987769,0.000000,0.987769,0.987769,5,13 21 42 87 100,0.987769,0.987769,0.987769,0.987769,0.987769
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,mrr@10,0.987769,0.000000,0.987769,0.987769,5,13 21 42 87 100,0.987769,0.987769,0.987769,0.987769,0.987769
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,recall@5,0.856388,0.000000,0.856388,0.856388,5,13 21 42 87 100,0.856388,0.856388,0.856388,0.856388,0.856388
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,recall@10,0.914674,0.000000,0.914674,0.914674,5,13 21 42 87 100,0.914674,0.914674,0.914674,0.914674,0.914674
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,recall@20,0.963452,0.000000,0.963452,0.963452,5,13 21 42 87 100,0.963452,0.963452,0.963452,0.963452,0.963452
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,hit@5,0.997000,0.000000,0.997000,0.997000,5,13 21 42 87 100,0.997000,0.997000,0.997000,0.997000,0.997000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,hit@10,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,hit@20,0.999000,0.000000,0.999000,0.999000,5,13 21 42 87 100,0.999000,0.999000,0.999000,0.999000,0.999000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,hit@50,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,ndcg@100,0.932042,0.000000,0.932042,0.932042,5,13 21 42 87 100,0.932042,0.932042,0.932042,0.932042,0.932042
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,ndcg@50,0.929774,0.000000,0.929774,0.929774,5,13 21 42 87 100,0.929774,0.929774,0.929774,0.929774,0.929774
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,rrf,recall@50,0.990817,0.000000,0.990817,0.990817,5,13 21 42 87 100,0.990817,0.990817,0.990817,0.990817,0.990817
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,ndcg@5,0.830305,0.000000,0.830305,0.830305,5,13 21 42 87 100,0.830305,0.830305,0.830305,0.830305,0.830305
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,ndcg@10,0.853219,0.000000,0.853219,0.853219,5,13 21 42 87 100,0.853219,0.853219,0.853219,0.853219,0.853219
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,ndcg@20,0.867292,0.000000,0.867292,0.867292,5,13 21 42 87 100,0.867292,0.867292,0.867292,0.867292,0.867292
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,mrr,0.979273,0.000000,0.979273,0.979273,5,13 21 42 87 100,0.979273,0.979273,0.979273,0.979273,0.979273
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,mrr@10,0.979273,0.000000,0.979273,0.979273,5,13 21 42 87 100,0.979273,0.979273,0.979273,0.979273,0.979273
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,recall@5,0.801221,0.000000,0.801221,0.801221,5,13 21 42 87 100,0.801221,0.801221,0.801221,0.801221,0.801221
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,recall@10,0.851988,0.000000,0.851988,0.851988,5,13 21 42 87 100,0.851988,0.851988,0.851988,0.851988,0.851988
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,recall@20,0.890000,0.000000,0.890000,0.890000,5,13 21 42 87 100,0.890000,0.890000,0.890000,0.890000,0.890000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,hit@5,0.991000,0.000000,0.991000,0.991000,5,13 21 42 87 100,0.991000,0.991000,0.991000,0.991000,0.991000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,hit@10,0.994000,0.000000,0.994000,0.994000,5,13 21 42 87 100,0.994000,0.994000,0.994000,0.994000,0.994000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,hit@20,0.995000,0.000000,0.995000,0.995000,5,13 21 42 87 100,0.995000,0.995000,0.995000,0.995000,0.995000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,hit@50,0.998000,0.000000,0.998000,0.998000,5,13 21 42 87 100,0.998000,0.998000,0.998000,0.998000,0.998000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,ndcg@100,0.895019,0.000000,0.895019,0.895019,5,13 21 42 87 100,0.895019,0.895019,0.895019,0.895019,0.895019
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,ndcg@50,0.878718,0.000000,0.878718,0.878718,5,13 21 42 87 100,0.878718,0.878718,0.878718,0.878718,0.878718
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,recall@100,1.000000,0.000000,1.000000,1.000000,5,13 21 42 87 100,1.000000,1.000000,1.000000,1.000000,1.000000
hybrid_spladepp_medcpt,pubmedqa_labeled,sparse,recall@50,0.929660,0.000000,0.929660,0.929660,5,13 21 42 87 100,0.929660,0.929660,0.929660,0.929660,0.929660
